ENERGY/MEV , Li(11BH4-xDx x~64%) T.lt.3 BACK , ERR/B , Li(11BH4-xDx x~64%) T.lt.3 FORWARD , ERR/F , Li(11BH4-xDx x~64%) T.lt.3  , ERR/T
73.0131 , 0.0217513 , 0.00345612 , 0.0109995 , 0.00245839 , 0.0164184 , 0.00212627
73.3782 , 0.0217513 , 0.00344752 , 0.0109995 , 0.00245227 , 0.0164184 , 0.00212097
73.7451 , 0.0217513 , 0.00343893 , 0.0109995 , 0.00244616 , 0.0164184 , 0.00211569
74.1138 , 0.0216254 , 0.00345227 , 0.0128764 , 0.00267961 , 0.0172859 , 0.00218949
74.4843 , 0.0215925 , 0.00344936 , 0.0133675 , 0.00273201 , 0.0175129 , 0.00220421
74.8568 , 0.0215925 , 0.00344077 , 0.0133675 , 0.00272520 , 0.0175129 , 0.00219872
75.2311 , 0.0215925 , 0.00343220 , 0.0133675 , 0.00271842 , 0.0175129 , 0.00219324
75.6072 , 0.0224559 , 0.00352178 , 0.0121116 , 0.00258696 , 0.0173251 , 0.00219020
75.9852 , 0.0226427 , 0.00353383 , 0.0118399 , 0.00255281 , 0.0172845 , 0.00218527
76.3652 , 0.0226427 , 0.00352503 , 0.0118399 , 0.00254645 , 0.0172845 , 0.00217982
76.7470 , 0.0226427 , 0.00351625 , 0.0118399 , 0.00254011 , 0.0172845 , 0.00217439
77.1307 , 0.0222239 , 0.00353103 , 0.0132001 , 0.00273660 , 0.0177481 , 0.00223819
77.5164 , 0.0221509 , 0.00352630 , 0.0134369 , 0.00276350 , 0.0178288 , 0.00224443
77.9040 , 0.0221509 , 0.00351752 , 0.0134369 , 0.00275662 , 0.0178288 , 0.00223884
78.2935 , 0.0221509 , 0.00350876 , 0.0134369 , 0.00274975 , 0.0178288 , 0.00223326
78.6850 , 0.0186032 , 0.00324704 , 0.0117956 , 0.00259597 , 0.0152267 , 0.00208233
79.0784 , 0.0181250 , 0.00320341 , 0.0115744 , 0.00256911 , 0.0148759 , 0.00205681
79.4738 , 0.0181250 , 0.00319543 , 0.0115744 , 0.00256271 , 0.0148759 , 0.00205168
79.8711 , 0.0181250 , 0.00318747 , 0.0115744 , 0.00255633 , 0.0148759 , 0.00204657
80.2705 , 0.0182374 , 0.00323923 , 0.0133608 , 0.00278839 , 0.0158186 , 0.00213965
80.6718 , 0.0182484 , 0.00323694 , 0.0135360 , 0.00280367 , 0.0159110 , 0.00214368
81.0752 , 0.0182484 , 0.00322887 , 0.0135360 , 0.00279669 , 0.0159110 , 0.00213834
81.4806 , 0.0182484 , 0.00322083 , 0.0135360 , 0.00278973 , 0.0159110 , 0.00213301
81.8880 , 0.0189683 , 0.00329258 , 0.0121572 , 0.00267740 , 0.0155900 , 0.00212541
82.2974 , 0.0190141 , 0.00328937 , 0.0120695 , 0.00266391 , 0.0155696 , 0.00211997
82.7089 , 0.0190141 , 0.00328118 , 0.0120695 , 0.00265727 , 0.0155696 , 0.00211469
83.1225 , 0.0190141 , 0.00327301 , 0.0120695 , 0.00265065 , 0.0155696 , 0.00210942
83.5381 , 0.0185618 , 0.00330654 , 0.0103897 , 0.00249106 , 0.0145084 , 0.00207457
83.9558 , 0.0185477 , 0.00329960 , 0.0103373 , 0.00247995 , 0.0144754 , 0.00206847
84.3755 , 0.0185477 , 0.00329138 , 0.0103373 , 0.00247377 , 0.0144754 , 0.00206332
84.7974 , 0.0185477 , 0.00328318 , 0.0103373 , 0.00246761 , 0.0144754 , 0.00205818
85.2214 , 0.0187884 , 0.00334433 , 0.0127485 , 0.00278468 , 0.0157926 , 0.00217917
85.6475 , 0.0187886 , 0.00333605 , 0.0127502 , 0.00277797 , 0.0157935 , 0.00217383
86.0758 , 0.0187886 , 0.00332774 , 0.0127502 , 0.00277105 , 0.0157935 , 0.00216841
86.5061 , 0.0188041 , 0.00332216 , 0.0127149 , 0.00276078 , 0.0157838 , 0.00216301
86.9387 , 0.0193250 , 0.00340342 , 0.0115270 , 0.00263875 , 0.0154572 , 0.00215762
87.3734 , 0.0193250 , 0.00339494 , 0.0115270 , 0.00263218 , 0.0154572 , 0.00215225
87.8102 , 0.0193250 , 0.00338649 , 0.0115270 , 0.00262562 , 0.0154572 , 0.00214689
88.2493 , 0.0191549 , 0.00336631 , 0.0116240 , 0.00263253 , 0.0154196 , 0.00214090
88.6905 , 0.0164205 , 0.00316363 , 0.0131836 , 0.00283291 , 0.0148150 , 0.00212525
89.1340 , 0.0164205 , 0.00315575 , 0.0131836 , 0.00282585 , 0.0148150 , 0.00211996
89.5796 , 0.0164205 , 0.00314789 , 0.0131836 , 0.00281881 , 0.0148150 , 0.00211468
90.0275 , 0.0164347 , 0.00314508 , 0.0130185 , 0.00279864 , 0.0147403 , 0.00210701
90.4777 , 0.0165815 , 0.00318856 , 0.0113118 , 0.00265224 , 0.0139678 , 0.00207681
90.9301 , 0.0165815 , 0.00318062 , 0.0113118 , 0.00264564 , 0.0139678 , 0.00207164
91.3847 , 0.0165815 , 0.00317270 , 0.0113118 , 0.00263905 , 0.0139678 , 0.00206648
91.8416 , 0.0164992 , 0.00316327 , 0.0116631 , 0.00268202 , 0.0141005 , 0.00207639
92.3008 , 0.0158826 , 0.00314397 , 0.0142926 , 0.00301970 , 0.0150939 , 0.00218040
92.7624 , 0.0158826 , 0.00313614 , 0.0142926 , 0.00301218 , 0.0150939 , 0.00217497
93.2262 , 0.0158826 , 0.00312833 , 0.0142926 , 0.00300467 , 0.0150939 , 0.00216955
93.6923 , 0.0160189 , 0.00314277 , 0.0137243 , 0.00294279 , 0.0148808 , 0.00215393
94.1608 , 0.0168066 , 0.00326014 , 0.0104395 , 0.00259968 , 0.0136485 , 0.00208865
94.6316 , 0.0168066 , 0.00325202 , 0.0104395 , 0.00259320 , 0.0136485 , 0.00208345
95.1047 , 0.0168066 , 0.00324392 , 0.0104395 , 0.00258674 , 0.0136485 , 0.00207826
95.5802 , 0.0164958 , 0.00321591 , 0.0103179 , 0.00256814 , 0.0134316 , 0.00206146
96.0581 , 0.0150519 , 0.00311387 , 0.00975299 , 0.00250463 , 0.0124236 , 0.00200157
96.5384 , 0.0150519 , 0.00310611 , 0.00975299 , 0.00249839 , 0.0124236 , 0.00199658
97.0211 , 0.0150519 , 0.00309838 , 0.00975299 , 0.00249217 , 0.0124236 , 0.00199161
97.5062 , 0.0152078 , 0.00311441 , 0.0101562 , 0.00255589 , 0.0127022 , 0.00201766
97.9938 , 0.0158059 , 0.00319590 , 0.0117034 , 0.00280109 , 0.0137711 , 0.00212714
98.4837 , 0.0158059 , 0.00318794 , 0.0117034 , 0.00279412 , 0.0137711 , 0.00212184
98.9761 , 0.0158059 , 0.00318000 , 0.0117034 , 0.00278716 , 0.0137711 , 0.00211656
99.4710 , 0.0162838 , 0.00323721 , 0.0125266 , 0.00288786 , 0.0144202 , 0.00217110
99.9684 , 0.0178278 , 0.00343063 , 0.0151859 , 0.00320308 , 0.0165174 , 0.00234811
100.468 , 0.0178278 , 0.00342209 , 0.0151859 , 0.00319510 , 0.0165174 , 0.00234226
100.971 , 0.0178278 , 0.00341356 , 0.0151859 , 0.00318714 , 0.0165174 , 0.00233643
101.475 , 0.0229617 , 0.00388119 , 0.0198313 , 0.00364426 , 0.0214090 , 0.00266339
101.983 , 0.0371290 , 0.00495121 , 0.0326507 , 0.00468272 , 0.0349077 , 0.00340906
102.493 , 0.0371290 , 0.00493888 , 0.0326507 , 0.00467106 , 0.0349077 , 0.00340057
103.005 , 0.0371290 , 0.00492658 , 0.0326507 , 0.00465943 , 0.0349077 , 0.00339210
103.520 , 0.0321696 , 0.00458994 , 0.0282197 , 0.00432776 , 0.0302104 , 0.00315583
104.038 , 0.0203516 , 0.00369501 , 0.0176608 , 0.00343872 , 0.0190170 , 0.00252531
104.558 , 0.0203516 , 0.00368580 , 0.0176608 , 0.00343016 , 0.0190170 , 0.00251902
105.081 , 0.0203516 , 0.00367662 , 0.0176608 , 0.00342161 , 0.0190170 , 0.00251275
105.606 , 0.0194167 , 0.00360310 , 0.0168244 , 0.00335894 , 0.0181309 , 0.00246442
106.134 , 0.0174767 , 0.00345710 , 0.0150890 , 0.00323562 , 0.0162924 , 0.00236886
106.665 , 0.0174767 , 0.00344849 , 0.0150890 , 0.00322756 , 0.0162924 , 0.00236296
107.198 , 0.0174767 , 0.00343990 , 0.0150890 , 0.00321952 , 0.0162924 , 0.00235707
107.734 , 0.0174427 , 0.00344656 , 0.0142048 , 0.00313175 , 0.0158367 , 0.00233030
108.273 , 0.0173810 , 0.00346542 , 0.0125970 , 0.00297385 , 0.0150081 , 0.00228609
108.814 , 0.0173810 , 0.00345679 , 0.0125970 , 0.00296644 , 0.0150081 , 0.00228040
109.358 , 0.0173810 , 0.00344818 , 0.0125970 , 0.00295905 , 0.0150081 , 0.00227472
109.905 , 0.0199282 , 0.00371726 , 0.0149201 , 0.00323582 , 0.0174442 , 0.00246696
110.455 , 0.0240073 , 0.00411286 , 0.0186402 , 0.00363589 , 0.0213452 , 0.00274756
111.007 , 0.0240073 , 0.00410262 , 0.0186402 , 0.00362684 , 0.0213452 , 0.00274072
111.562 , 0.0240073 , 0.00409240 , 0.0186402 , 0.00361780 , 0.0213452 , 0.00273389
112.120 , 0.0256284 , 0.00424209 , 0.0210292 , 0.00385909 , 0.0233472 , 0.00286965
112.680 , 0.0279228 , 0.00444749 , 0.0244106 , 0.00417744 , 0.0261808 , 0.00305249
113.244 , 0.0279228 , 0.00443641 , 0.0244106 , 0.00416704 , 0.0261808 , 0.00304489
113.810 , 0.0279228 , 0.00442536 , 0.0244106 , 0.00415666 , 0.0261808 , 0.00303731
114.379 , 0.0288203 , 0.00452392 , 0.0263798 , 0.00434391 , 0.0276098 , 0.00313701
114.951 , 0.0299461 , 0.00464611 , 0.0288496 , 0.00456831 , 0.0294022 , 0.00325845
115.526 , 0.0299461 , 0.00463454 , 0.0288496 , 0.00455693 , 0.0294022 , 0.00325033
116.103 , 0.0299461 , 0.00462300 , 0.0288496 , 0.00454558 , 0.0294022 , 0.00324224
116.684 , 0.0304594 , 0.00468862 , 0.0262389 , 0.00435497 , 0.0283660 , 0.00320156
117.267 , 0.0310308 , 0.00476115 , 0.0233324 , 0.00413592 , 0.0272124 , 0.00315697
117.854 , 0.0310308 , 0.00474929 , 0.0233324 , 0.00412562 , 0.0272124 , 0.00314911
118.443 , 0.0310308 , 0.00473746 , 0.0233324 , 0.00411534 , 0.0272124 , 0.00314127
119.035 , 0.0291282 , 0.00460632 , 0.0237132 , 0.00417498 , 0.0264423 , 0.00311094
119.630 , 0.0272465 , 0.00447401 , 0.0240898 , 0.00423239 , 0.0256808 , 0.00308082
120.228 , 0.0272465 , 0.00446286 , 0.0240898 , 0.00422184 , 0.0256808 , 0.00307315
120.830 , 0.0272465 , 0.00445175 , 0.0240898 , 0.00421133 , 0.0256808 , 0.00306550
121.434 , 0.0226220 , 0.00408476 , 0.0221404 , 0.00407043 , 0.0223831 , 0.00288347
122.041 , 0.0185595 , 0.00373499 , 0.0204278 , 0.00394247 , 0.0194862 , 0.00271430
122.651 , 0.0185595 , 0.00372569 , 0.0204278 , 0.00393265 , 0.0194862 , 0.00270754
123.264 , 0.0185595 , 0.00371641 , 0.0204278 , 0.00392286 , 0.0194862 , 0.00270079
123.881 , 0.0202570 , 0.00390704 , 0.0187359 , 0.00378128 , 0.0195025 , 0.00271940
124.500 , 0.0215803 , 0.00404595 , 0.0174168 , 0.00366610 , 0.0195152 , 0.00273216
125.123 , 0.0215803 , 0.00403587 , 0.0174168 , 0.00365697 , 0.0195152 , 0.00272535
125.748 , 0.0215803 , 0.00402582 , 0.0174168 , 0.00364786 , 0.0195152 , 0.00271857
126.377 , 0.0235525 , 0.00424234 , 0.0202077 , 0.00395210 , 0.0218935 , 0.00290072
127.009 , 0.0249145 , 0.00438104 , 0.0221351 , 0.00414436 , 0.0235359 , 0.00301678
127.644 , 0.0249145 , 0.00437013 , 0.0221351 , 0.00413404 , 0.0235359 , 0.00300927
128.282 , 0.0249145 , 0.00435925 , 0.0221351 , 0.00412374 , 0.0235359 , 0.00300177
128.923 , 0.0285567 , 0.00469551 , 0.0263690 , 0.00453872 , 0.0274716 , 0.00326625
129.568 , 0.0307789 , 0.00488303 , 0.0289522 , 0.00476772 , 0.0298729 , 0.00341306
130.216 , 0.0307789 , 0.00487087 , 0.0289522 , 0.00475585 , 0.0298729 , 0.00340456
130.867 , 0.0307789 , 0.00485874 , 0.0289522 , 0.00474400 , 0.0298729 , 0.00339608
131.521 , 0.0239682 , 0.00432053 , 0.0231463 , 0.00426875 , 0.0235605 , 0.00303721
132.179 , 0.0203110 , 0.00399965 , 0.0200286 , 0.00398782 , 0.0201709 , 0.00282416
132.840 , 0.0203110 , 0.00398969 , 0.0200286 , 0.00397789 , 0.0201709 , 0.00281712
133.504 , 0.0203110 , 0.00397975 , 0.0200286 , 0.00396798 , 0.0201709 , 0.00281011
134.172 , 0.0216615 , 0.00415386 , 0.0200407 , 0.00400448 , 0.0208576 , 0.00288583
134.842 , 0.0222965 , 0.00422707 , 0.0200463 , 0.00401607 , 0.0211804 , 0.00291663
135.517 , 0.0222965 , 0.00421654 , 0.0200463 , 0.00400607 , 0.0211804 , 0.00290937
136.194 , 0.0222965 , 0.00420604 , 0.0200463 , 0.00399609 , 0.0211804 , 0.00290212
136.875 , 0.0357316 , 0.00535928 , 0.0243395 , 0.00445337 , 0.0300811 , 0.00348926
137.560 , 0.0412262 , 0.00575360 , 0.0260953 , 0.00461936 , 0.0337213 , 0.00369574
138.247 , 0.0412262 , 0.00573927 , 0.0260953 , 0.00460785 , 0.0337213 , 0.00368654
138.939 , 0.0412262 , 0.00572497 , 0.0260953 , 0.00459638 , 0.0337213 , 0.00367736
139.633 , 0.0311643 , 0.00500837 , 0.0278081 , 0.00477390 , 0.0294996 , 0.00346099
140.331 , 0.0276158 , 0.00472411 , 0.0284121 , 0.00482674 , 0.0280108 , 0.00337646
141.033 , 0.0276158 , 0.00471235 , 0.0284121 , 0.00481471 , 0.0280108 , 0.00336805
141.738 , 0.0276158 , 0.00470061 , 0.0284121 , 0.00480272 , 0.0280108 , 0.00335966
142.447 , 0.0325413 , 0.00517300 , 0.0270225 , 0.00472119 , 0.0298040 , 0.00350443
143.159 , 0.0340223 , 0.00529671 , 0.0266047 , 0.00468837 , 0.0303432 , 0.00354035
143.875 , 0.0340223 , 0.00528351 , 0.0266047 , 0.00467669 , 0.0303432 , 0.00353153
144.594 , 0.0340223 , 0.00527035 , 0.0266047 , 0.00466504 , 0.0303432 , 0.00352273
145.317 , 0.0278958 , 0.00479861 , 0.0226186 , 0.00434599 , 0.0252783 , 0.00323972
146.044 , 0.0263486 , 0.00466403 , 0.0216120 , 0.00425422 , 0.0239992 , 0.00315882
146.774 , 0.0263486 , 0.00465241 , 0.0216120 , 0.00424363 , 0.0239992 , 0.00315095
147.508 , 0.0263486 , 0.00464082 , 0.0216120 , 0.00423306 , 0.0239992 , 0.00314311
148.246 , 0.0292542 , 0.00496267 , 0.0240424 , 0.00452586 , 0.0266691 , 0.00336083
148.987 , 0.0298581 , 0.00501668 , 0.0245476 , 0.00457498 , 0.0272241 , 0.00339736
149.732 , 0.0298581 , 0.00500418 , 0.0245476 , 0.00456358 , 0.0272241 , 0.00338890
150.480 , 0.0298581 , 0.00499172 , 0.0245476 , 0.00455221 , 0.0272241 , 0.00338046
151.233 , 0.0301902 , 0.00506471 , 0.0264439 , 0.00477977 , 0.0283320 , 0.00348373
151.989 , 0.0302454 , 0.00506612 , 0.0267591 , 0.00480634 , 0.0285162 , 0.00349323
152.749 , 0.0302454 , 0.00505350 , 0.0267591 , 0.00479437 , 0.0285162 , 0.00348453
153.513 , 0.0302454 , 0.00504092 , 0.0267591 , 0.00478243 , 0.0285162 , 0.00347585
154.280 , 0.0251636 , 0.00466014 , 0.0234869 , 0.00453274 , 0.0243320 , 0.00325131
155.052 , 0.0245160 , 0.00459962 , 0.0230699 , 0.00449032 , 0.0237987 , 0.00321473
155.827 , 0.0245160 , 0.00458816 , 0.0230699 , 0.00447914 , 0.0237987 , 0.00320673
156.606 , 0.0245160 , 0.00457674 , 0.0230699 , 0.00446798 , 0.0237987 , 0.00319874
157.389 , 0.0228809 , 0.00446373 , 0.0200480 , 0.00419894 , 0.0214758 , 0.00306574
158.176 , 0.0227319 , 0.00444326 , 0.0197727 , 0.00416425 , 0.0212641 , 0.00304649
158.967 , 0.0227319 , 0.00443219 , 0.0197727 , 0.00415388 , 0.0212641 , 0.00303890
159.762 , 0.0227319 , 0.00442116 , 0.0197727 , 0.00414353 , 0.0212641 , 0.00303133
160.560 , 0.0265782 , 0.00484623 , 0.0209642 , 0.00431331 , 0.0237937 , 0.00324697
161.363 , 0.0267978 , 0.00485782 , 0.0210323 , 0.00431259 , 0.0239381 , 0.00325114
162.170 , 0.0267978 , 0.00484572 , 0.0210323 , 0.00430185 , 0.0239381 , 0.00324304
162.981 , 0.0267978 , 0.00483365 , 0.0210323 , 0.00429114 , 0.0239381 , 0.00323496
163.796 , 0.0300311 , 0.00519417 , 0.0210208 , 0.00437724 , 0.0255620 , 0.00340102
164.615 , 0.0301123 , 0.00519022 , 0.0210205 , 0.00436873 , 0.0256028 , 0.00339679
165.438 , 0.0301123 , 0.00517729 , 0.0210205 , 0.00435785 , 0.0256028 , 0.00338833
166.265 , 0.0300917 , 0.00516288 , 0.0209873 , 0.00434378 , 0.0255759 , 0.00337829
167.096 , 0.0260295 , 0.00484240 , 0.0144291 , 0.00364458 , 0.0202757 , 0.00303714
167.932 , 0.0260295 , 0.00483034 , 0.0144291 , 0.00363550 , 0.0202757 , 0.00302957
168.772 , 0.0260295 , 0.00481831 , 0.0144291 , 0.00362645 , 0.0202757 , 0.00302203
169.615 , 0.0259578 , 0.00480307 , 0.0146013 , 0.00364151 , 0.0203250 , 0.00302032
170.463 , 0.0239639 , 0.00470037 , 0.0193925 , 0.00424697 , 0.0216965 , 0.00317008
171.316 , 0.0239639 , 0.00468866 , 0.0193925 , 0.00423640 , 0.0216965 , 0.00316219
172.172 , 0.0239639 , 0.00467699 , 0.0193925 , 0.00422584 , 0.0216965 , 0.00315431
173.033 , 0.0240109 , 0.00467112 , 0.0194200 , 0.00422228 , 0.0217338 , 0.00315093
173.898 , 0.0246946 , 0.00474249 , 0.0198206 , 0.00431153 , 0.0222771 , 0.00320724
174.768 , 0.0246946 , 0.00473068 , 0.0198206 , 0.00430079 , 0.0222771 , 0.00319925
175.642 , 0.0246946 , 0.00471890 , 0.0198206 , 0.00429008 , 0.0222771 , 0.00319128
176.520 , 0.0250313 , 0.00474912 , 0.0199870 , 0.00430434 , 0.0225293 , 0.00320736
177.403 , 0.0282765 , 0.00512342 , 0.0215911 , 0.00452651 , 0.0249605 , 0.00342176
178.290 , 0.0282765 , 0.00511066 , 0.0215911 , 0.00451523 , 0.0249605 , 0.00341324
179.181 , 0.0282765 , 0.00509793 , 0.0215911 , 0.00450399 , 0.0249605 , 0.00340474
180.077 , 0.0279562 , 0.00506508 , 0.0217260 , 0.00451187 , 0.0248660 , 0.00339484
180.977 , 0.0256855 , 0.00490757 , 0.0226820 , 0.00463348 , 0.0241958 , 0.00337632
181.882 , 0.0256855 , 0.00489534 , 0.0226820 , 0.00462194 , 0.0241958 , 0.00336791
182.792 , 0.0256855 , 0.00488315 , 0.0226820 , 0.00461043 , 0.0241958 , 0.00335952
183.706 , 0.0258548 , 0.00489997 , 0.0222778 , 0.00456873 , 0.0240806 , 0.00335172
184.624 , 0.0267900 , 0.00504448 , 0.0200450 , 0.00438708 , 0.0234445 , 0.00334647
185.547 , 0.0267900 , 0.00503191 , 0.0200450 , 0.00437616 , 0.0234445 , 0.00333813
186.475 , 0.0267900 , 0.00501938 , 0.0200450 , 0.00436526 , 0.0234445 , 0.00332982
187.407 , 0.0261677 , 0.00495889 , 0.0196189 , 0.00431861 , 0.0229195 , 0.00329161
188.344 , 0.0233874 , 0.00472678 , 0.0177155 , 0.00414464 , 0.0205741 , 0.00314665
189.286 , 0.0233874 , 0.00471500 , 0.0177155 , 0.00413432 , 0.0205741 , 0.00313881
190.232 , 0.0233874 , 0.00470326 , 0.0177155 , 0.00412402 , 0.0205741 , 0.00313100
191.184 , 0.0227757 , 0.00464411 , 0.0177976 , 0.00413610 , 0.0203066 , 0.00311243
192.140 , 0.0205092 , 0.00445284 , 0.0181019 , 0.00420738 , 0.0193151 , 0.00306457
193.100 , 0.0205092 , 0.00444175 , 0.0181019 , 0.00419690 , 0.0193151 , 0.00305693
194.066 , 0.0205092 , 0.00443069 , 0.0181019 , 0.00418645 , 0.0193151 , 0.00304932
195.036 , 0.0224638 , 0.00464703 , 0.0182830 , 0.00421019 , 0.0203901 , 0.00313787
196.011 , 0.0285812 , 0.00528274 , 0.0188498 , 0.00430461 , 0.0237544 , 0.00341285
196.991 , 0.0285812 , 0.00526959 , 0.0188498 , 0.00429389 , 0.0237544 , 0.00340435
197.976 , 0.0285812 , 0.00525646 , 0.0188498 , 0.00428320 , 0.0237544 , 0.00339587
198.966 , 0.0275141 , 0.00515360 , 0.0196029 , 0.00437876 , 0.0235901 , 0.00338579
199.961 , 0.0246545 , 0.00489272 , 0.0216209 , 0.00463991 , 0.0231498 , 0.00337302
200.961 , 0.0246545 , 0.00488053 , 0.0216209 , 0.00462835 , 0.0231498 , 0.00336461
201.966 , 0.0246545 , 0.00486838 , 0.0216209 , 0.00461683 , 0.0231498 , 0.00335623
202.975 , 0.0241078 , 0.00482842 , 0.0223036 , 0.00469938 , 0.0232129 , 0.00336973
203.990 , 0.0228403 , 0.00475140 , 0.0238862 , 0.00489824 , 0.0233591 , 0.00341134
205.010 , 0.0228403 , 0.00473956 , 0.0238862 , 0.00488604 , 0.0233591 , 0.00340284
206.035 , 0.0228403 , 0.00472776 , 0.0238862 , 0.00487387 , 0.0233591 , 0.00339436
207.065 , 0.0233361 , 0.00478936 , 0.0228299 , 0.00477334 , 0.0230851 , 0.00338113
208.101 , 0.0243383 , 0.00492205 , 0.0206950 , 0.00457805 , 0.0225312 , 0.00336304
209.141 , 0.0243383 , 0.00490979 , 0.0206950 , 0.00456665 , 0.0225312 , 0.00335467
210.187 , 0.0243383 , 0.00489756 , 0.0206950 , 0.00455527 , 0.0225312 , 0.00334631
211.238 , 0.0243184 , 0.00490421 , 0.0207440 , 0.00457117 , 0.0225455 , 0.00335411
212.294 , 0.0242831 , 0.00492516 , 0.0208308 , 0.00460759 , 0.0225708 , 0.00337411
213.356 , 0.0242831 , 0.00491289 , 0.0208308 , 0.00459611 , 0.0225708 , 0.00336570
214.422 , 0.0242831 , 0.00490066 , 0.0208308 , 0.00458466 , 0.0225708 , 0.00335732
215.494 , 0.0251572 , 0.00501132 , 0.0220327 , 0.00472254 , 0.0236075 , 0.00344469
216.572 , 0.0265234 , 0.00518458 , 0.0239111 , 0.00493452 , 0.0252277 , 0.00358026
217.655 , 0.0265234 , 0.00517167 , 0.0239111 , 0.00492223 , 0.0252277 , 0.00357135
218.743 , 0.0265234 , 0.00515879 , 0.0239111 , 0.00490997 , 0.0252277 , 0.00356245
219.837 , 0.0263723 , 0.00516131 , 0.0226110 , 0.00478875 , 0.0245067 , 0.00352256
220.936 , 0.0261635 , 0.00516959 , 0.0208141 , 0.00462234 , 0.0235102 , 0.00347057
222.041 , 0.0261635 , 0.00515671 , 0.0208141 , 0.00461082 , 0.0235102 , 0.00346193
223.151 , 0.0261635 , 0.00514387 , 0.0208141 , 0.00459934 , 0.0235102 , 0.00345330
224.267 , 0.0246561 , 0.00501950 , 0.0205714 , 0.00458614 , 0.0226301 , 0.00340212
225.388 , 0.0228091 , 0.00486718 , 0.0202741 , 0.00457259 , 0.0215517 , 0.00334086
226.515 , 0.0228091 , 0.00485506 , 0.0202741 , 0.00456120 , 0.0215517 , 0.00333254
227.647 , 0.0228091 , 0.00484297 , 0.0202741 , 0.00454984 , 0.0215517 , 0.00332424
228.786 , 0.0221956 , 0.00478377 , 0.0200688 , 0.00454664 , 0.0211407 , 0.00330131
229.930 , 0.0215283 , 0.00472018 , 0.0198454 , 0.00454411 , 0.0206936 , 0.00327711
231.079 , 0.0215283 , 0.00470842 , 0.0198454 , 0.00453279 , 0.0206936 , 0.00326895
232.235 , 0.0215283 , 0.00469669 , 0.0198454 , 0.00452150 , 0.0206936 , 0.00326081
233.396 , 0.0218946 , 0.00476338 , 0.0191230 , 0.00446072 , 0.0205199 , 0.00326478
234.563 , 0.0222486 , 0.00482587 , 0.0184249 , 0.00440135 , 0.0203521 , 0.00326827
235.736 , 0.0222486 , 0.00481385 , 0.0184249 , 0.00439039 , 0.0203521 , 0.00326013
236.914 , 0.0222486 , 0.00480186 , 0.0184249 , 0.00437945 , 0.0203521 , 0.00325201
238.099 , 0.0232681 , 0.00494832 , 0.0187294 , 0.00444100 , 0.0210169 , 0.00332744
239.289 , 0.0241432 , 0.00506770 , 0.0189907 , 0.00449104 , 0.0215876 , 0.00338903
240.486 , 0.0241432 , 0.00505508 , 0.0189907 , 0.00447986 , 0.0215876 , 0.00338059
241.688 , 0.0241432 , 0.00504249 , 0.0189907 , 0.00446870 , 0.0215876 , 0.00337217
242.897 , 0.0227463 , 0.00491650 , 0.0180814 , 0.00438968 , 0.0204325 , 0.00329858
244.111 , 0.0216825 , 0.00481631 , 0.0173890 , 0.00432647 , 0.0195529 , 0.00323997
245.332 , 0.0216825 , 0.00480431 , 0.0173890 , 0.00431570 , 0.0195529 , 0.00323190
246.558 , 0.0216825 , 0.00479235 , 0.0173890 , 0.00430495 , 0.0195529 , 0.00322385
247.791 , 0.0227424 , 0.00493027 , 0.0180147 , 0.00441409 , 0.0203975 , 0.00331179
249.030 , 0.0234571 , 0.00501627 , 0.0184366 , 0.00448191 , 0.0209669 , 0.00336655
250.275 , 0.0234571 , 0.00500378 , 0.0184366 , 0.00447075 , 0.0209669 , 0.00335817
251.527 , 0.0234571 , 0.00499132 , 0.0184366 , 0.00445962 , 0.0209669 , 0.00334980
252.784 , 0.0224971 , 0.00491199 , 0.0168008 , 0.00427618 , 0.0196718 , 0.00325997
254.048 , 0.0219256 , 0.00485960 , 0.0158270 , 0.00415983 , 0.0189007 , 0.00320248
255.318 , 0.0219256 , 0.00484749 , 0.0158270 , 0.00414947 , 0.0189007 , 0.00319450
256.595 , 0.0219256 , 0.00483542 , 0.0158270 , 0.00413913 , 0.0189007 , 0.00318654
257.878 , 0.0200991 , 0.00465687 , 0.0177340 , 0.00439584 , 0.0189260 , 0.00320352
259.167 , 0.0191430 , 0.00455592 , 0.0187323 , 0.00451806 , 0.0189393 , 0.00320848
260.463 , 0.0191430 , 0.00454457 , 0.0187323 , 0.00450681 , 0.0189393 , 0.00320049
261.766 , 0.0191430 , 0.00453325 , 0.0187323 , 0.00449558 , 0.0189393 , 0.00319252
263.074 , 0.0190111 , 0.00456755 , 0.0185305 , 0.00449638 , 0.0187727 , 0.00320519
264.390 , 0.0189507 , 0.00457685 , 0.0184381 , 0.00449065 , 0.0186964 , 0.00320658
265.712 , 0.0189507 , 0.00456545 , 0.0184381 , 0.00447946 , 0.0186964 , 0.00319859
267.040 , 0.0189507 , 0.00455407 , 0.0184381 , 0.00446831 , 0.0186964 , 0.00319063
268.376 , 0.0201165 , 0.00470134 , 0.0178218 , 0.00444020 , 0.0189783 , 0.00323492
269.717 , 0.0205801 , 0.00475107 , 0.0175767 , 0.00442240 , 0.0190904 , 0.00324735
271.066 , 0.0205801 , 0.00473924 , 0.0175767 , 0.00441138 , 0.0190904 , 0.00323927
272.421 , 0.0205801 , 0.00472744 , 0.0175767 , 0.00440039 , 0.0190904 , 0.00323120
