# Column  Unit    Quantity
# ------  ------  --------
#      1  us      time-of-flight
#      2  counts  counts per us corrected for vanadium rod absorption
#      3  A       wavelength
#      4  counts  counts per us uncorrected for absorption
#      5          transmission
#
Bank 1     DetNum 17
     1830.400      703.209       0.3917      653.206       0.9289
     1837.700      706.785       0.3933      656.492       0.9288
     1845.100      714.229       0.3948      663.372       0.9288
     1852.500      727.935       0.3964      676.066       0.9287
     1859.900      742.673       0.3980      689.717       0.9287
     1867.300      760.323       0.3996      706.071       0.9286
     1874.800      774.062       0.4012      718.791       0.9286
     1882.300      787.268       0.4028      731.014       0.9285
     1889.800      795.619       0.4044      738.729       0.9285
     1897.400      806.642       0.4060      748.923       0.9284
     1905.000      806.994       0.4077      749.209       0.9284
     1912.600      812.476       0.4093      754.257       0.9283
     1920.300      822.142       0.4109      763.189       0.9283
     1928.000      833.975       0.4126      774.130       0.9282
     1935.700      849.582       0.4142      788.573       0.9282
     1943.400      860.585       0.4159      798.742       0.9281
     1951.200      865.731       0.4175      803.474       0.9281
     1959.000      873.483       0.4192      810.623       0.9280
     1966.800      880.218       0.4209      816.827       0.9280
     1974.700      893.289       0.4226      828.909       0.9279
     1982.600      904.479       0.4243      839.246       0.9279
     1990.500      918.635       0.4260      852.332       0.9278
     1998.500      932.342       0.4277      865.000       0.9278
     2006.500      946.417       0.4294      878.008       0.9277
     2014.500      953.061       0.4311      884.121       0.9277
     2022.600      962.339       0.4328      892.676       0.9276
     2030.700      964.363       0.4346      894.501       0.9276
     2038.800      966.292       0.4363      896.238       0.9275
     2047.000      972.195       0.4380      901.661       0.9274
     2055.200      981.550       0.4398      910.283       0.9274
     2063.400      988.560       0.4416      916.730       0.9273
     2071.700      999.912       0.4433      927.202       0.9273
     2080.000     1009.628       0.4451      936.155       0.9272
     2088.300     1021.710       0.4469      947.302       0.9272
     2096.700     1028.965       0.4487      953.971       0.9271
     2105.100     1040.256       0.4505      964.381       0.9271
     2113.500     1046.163       0.4523      969.798       0.9270
     2122.000     1053.389       0.4541      976.437       0.9269
     2130.500     1060.888       0.4559      983.329       0.9269
     2139.000     1065.174       0.4577      987.241       0.9268
     2147.600     1067.946       0.4596      989.749       0.9268
     2156.200     1078.915       0.4614      999.853       0.9267
     2164.800     1078.250       0.4633      999.175       0.9267
     2173.500     1086.037       0.4651     1006.328       0.9266
     2182.200     1094.247       0.4670     1013.872       0.9265
     2190.900     1096.964       0.4688     1016.326       0.9265
     2199.700     1101.139       0.4707     1020.130       0.9264
     2208.500     1109.925       0.4726     1028.204       0.9264
     2217.300     1114.071       0.4745     1031.980       0.9263
     2226.200     1119.381       0.4764     1036.832       0.9263
     2235.100     1122.926       0.4783     1040.050       0.9262
     2244.000     1130.907       0.4802     1047.375       0.9261
     2253.000     1135.764       0.4821     1051.805       0.9261
     2262.000     1144.464       0.4841     1059.793       0.9260
     2271.000     1154.577       0.4860     1069.088       0.9260
     2280.100     1159.876       0.4879     1073.925       0.9259
     2289.200     1166.516       0.4899     1080.003       0.9258
     2298.400     1177.532       0.4918     1090.130       0.9258
     2307.600     1180.287       0.4938     1092.608       0.9257
     2316.800     1183.564       0.4958     1095.569       0.9257
     2326.100     1186.494       0.4978     1098.208       0.9256
     2335.400     1191.757       0.4998     1103.005       0.9255
