RUN	IPTS	Title	Notes	Sample	StartTime	Duration	ProtonCharge	TotalCounts	Monitor1	Monitor2	X	Y	Z	O	HROT	BandCentre	BandWidth	Frequency	Guide	IX	IY	IZ	IHA	IVA	Collimator	MTSDisplacement	MTSForce	MTSStrain	MTSStress	MTSAngle	MTSTorque	MTSLaser	MTSlaserstrain	MTSDisplaceoffset	MTSAngleceoffset	MTST1	MTST2	MTST3	MTST4	FurnaceT	FurnaceOT	FurnacePower	VacT	VacOT
       54582	IPTS-11415	test	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 15:23:43.874890666	60.698989	78918234154.116364	117531.000000	12777.000000	73835.000000	-0.226	-125.001	-86.598	45.0	29.998279	2.7	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-5.0721	33767.642559	0.020012	672.135086	34.969379	4.403833	-0.022178	-1.000757	0.831515	-0.294703	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54581	IPTS-11415	test	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 15:22:36.942671666	60.632324	78753139910.986649	117691.000000	12858.000000	73945.000000	-0.226	-125.001	-86.598	45.0	29.998279	2.7	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-5.006431	34066.435063	0.019987	677.125906	34.985797	4.42025	-0.022178	-1.000757	0.821665	-0.294703	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54580	IPTS-11415	test	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 15:21:59.726624666	30.866153	39892214757.855980	58683.000000	6320.000000	36804.000000	-0.226	-125.001	-86.598	45.0	29.998279	2.7	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-5.679535	141.993839	-1.4e-05	2.839877	35.002214	4.814262	-0.022178	-1.000757	0.805248	-0.281569	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54578	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:11:40.086700666	153.33078	192136768775.526428	294822.000000	31646.000000	182885.000000	-0.226	-125.001	-86.598	45.0	29.998279	2.7	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-7.997639	46.774249	-5.3e-05	0.410136	34.969379	5.076937	-0.022178	-1.000757	0.811814	-0.281569	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54577	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:09:48.938551666	72.465461	90832013433.100662	171973.000000	16442.000000	95408.000000	-0.226	-125.001	-86.598	45.0	29.998279	2.5	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-7.997639	56.624552	-5.3e-05	0.475804	34.985797	4.962016	-0.022178	-1.000757	0.811814	-0.271719	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54576	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:07:36.840752666	79.24868	99267299141.502014	205135.000000	19089.000000	108749.000000	-0.226	-125.001	-86.598	45.0	29.998279	2.4	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-8.000923	40.207381	-5.3e-05	0.607142	34.982513	5.027685	-0.022178	-1.000757	0.808531	-0.288136	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54575	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:05:07.326575666	6.466559	7856211537.728086	912.000000	1387.000000	8262.000000	10.0	-125.001	-86.598	45.0	29.998279	2.0	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-7.997639	43.490815	-5.3e-05	0.475804	34.982513	4.945599	-0.022178	-1.000757	0.818381	-0.294703	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54574	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:04:53.243476666	6.466559	7868397384.299896	943.000000	1463.000000	8204.000000	8.0	-125.001	-86.598	45.0	29.998279	2.0	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-8.01734	33.640513	-5.3e-05	1.132491	34.933262	5.208274	-0.022178	-1.000757	0.805248	-0.291419	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
54579	IPTS-11415	Zr tension to 0.15 strain	real time	0.0	2014-10-24 10:17:58.730395666	15785.553787	1.92324246574e+13	0.0	0.0	0.0	-0.226	-125.001	-86.598	45.0	29.998279	2.7	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-8.040324	20.506776	-5.3e-05	0.541473	34.969379	5.044102	-0.022178	-1.000757	0.834798	-0.304553	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54579	IPTS-11415	Zr tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:17:58.730395666	15785.553787	19231076460084.296875	29253965.000000	3181413.000000	18416568.000000	-0.226	-125.001	-86.598	45.0	29.998279	2.7	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-8.040324	20.506776	-5.3e-05	0.541473	34.969379	5.044102	-0.022178	-1.000757	0.834798	-0.304553	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
54572	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	0.0	2014-10-24 10:04:25.210609666	6.316562	7936836680.0	0.0	0.0	0.0	3.997	-125.001	-86.598	45.0	29.998279	2.0	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-8.020623	30.357079	-5.3e-05	1.001154	34.97923	5.027685	-0.022178	-1.000757	0.815098	-0.284853	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54571	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:04:11.027512666	6.499892	7960516450.111754	15090.000000	1434.000000	8287.000000	1.991	-125.001	-86.598	45.0	29.998279	2.0	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-8.004206	43.490815	-5.3e-05	0.344467	35.005497	4.945599	-0.022178	-1.000757	0.828232	-0.291419	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54570	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:03:57.044412666	6.433226	7963415526.319295	17684.000000	1423.000000	8287.000000	0.0	-125.001	-86.598	45.0	29.998279	2.0	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-8.014056	33.640513	-5.3e-05	0.410136	34.975946	5.142605	-0.022178	-1.000757	0.805248	-0.291419	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54569	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:03:42.961313666	6.516558	8063275919.994339	15294.000000	1524.000000	8362.000000	-2.003	-125.001	-86.598	45.0	29.998279	2.0	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-8.00749	36.923947	-5.3e-05	0.607142	34.985797	4.994851	-0.022178	-1.000757	0.844649	-0.288136	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54568	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:03:29.011545666	6.366561	7855453906.813637	8721.000000	1358.000000	7983.000000	-4.0	-125.001	-86.598	45.0	29.998279	2.0	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-8.02719	33.640513	-5.3e-05	0.344467	34.969379	5.076937	-0.022178	-1.000757	0.824948	-0.278286	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
       54567	IPTS-11415	Align: Zr 702 tension to 0.15 strain	real time	In forms of tube with the outside diameter of 9.5mm, and the wall thickness of 0.6mm.	2014-10-24 10:03:14.828448666	6.516558	7860055877.245031	3252.000000	1437.000000	8081.000000	-6.0	-125.001	-86.598	45.0	29.998279	2.0	2.88	30.0	181.991	200.0	-0.099884	0.000274	5.009583	5.002586	0.0	-7.997639	40.207381	-5.3e-05	0.410136	34.969379	5.17544	-0.022178	-1.000757	0.805248	-0.294703	1371.993048	1372.015589	909.974421	1266.218932	63232.0	0.0	0.0	63232.0	0.0
